ID,Subrubro,Modelo,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
493,Com. Varios,0,0.01714998809126861,0.06985438349140752,0.10689331315475371,0.6340830994825641,0.5332651587122401,0.10168356873071695,0.18475826323069017,0.0675252039015185,0.13375071385946424,0.1856764351054297,0.0923999099455371,0.07539377719562719
527,Com. Varios,0,0.02106171069919216,0.06355716166093708,0.0982776821553461,0.5994617223903693,0.5192875274294846,0.14638294408578462,0.2677668031605062,0.16828223730407205,0.17105962991867604,0.07893884186665247,0.08681420807479193,0.08175785511545916
531,Com. Varios,0,0.019569570276736434,0.07366340301638107,0.10953017040895988,0.6262044902080107,0.5330753012537115,0.1228972036249279,0.1894854641120693,0.067908309279868,0.11421856091492592,0.07003136109454713,0.08678551225084008,0.08175785511545916
532,Com. Varios,0,0.03179046124846589,0.09439863133951361,0.10661577127717199,0.6242046555837708,0.5259192677299732,0.1087524463452578,0.18722295530436145,0.08216383334247657,0.13722407864193104,0.09353583347808661,0.04326475498229802,0.06138647648541457
538,Com. Varios,0,0.024105556117798556,0.07474810494917536,0.10579751033939887,0.6231261682018046,0.5296410984204816,0.1238396709091769,0.19127154788882778,0.08939347042128742,0.13479298845015977,0.07005400387794966,0.08681420807479193,0.08175785511545916
545,Com. Varios,0,0.024105556117798556,0.10170563336903178,0.12013354613637085,0.6641042594352986,0.5740387687165852,0.14522598725933047,0.24610367181381732,0.11753497593110801,0.15565236821761883,0.06803384987519148,0.09678973770849841,0.062071469752278584
547,Com. Varios,0,0.011235154614247511,0.05836729807110093,0.10131087471223403,0.6216985365347543,0.5600194871571154,0.15665306523443712,0.2443515234078589,0.13697177109842484,0.18726581829701486,0.08301857248157354,0.07481522534190892,0.06970805740271888
558,Com. Varios,0,0.030080943893940882,0.08711729319576822,0.1149858809587299,0.6256120761031595,0.5175280156449976,0.11330242754178715,0.1749895153906895,0.09324207609664754,0.15436608798632692,0.07715738227272037,0.05014126618385803,0.07160159767437653
569,Com. Varios,0,0.02099475436286843,0.05924038719138714,0.09465168691936457,0.6331994333359627,0.5326997661753377,0.12567206572662218,0.19669363090048614,0.08271246793004712,0.13435537714368803,0.128804474262173,0.12601468609882413,0.053480308621369446
580,Com. Varios,0,0.024105556117798556,0.07474810494917536,0.10579751033939887,0.6231261682018046,0.5296410984204816,0.12488836270019675,0.204075544230946,0.08157093487131348,0.12717371676833777,0.059853140187986764,0.37159633671902503,0.27036218194626227
589,Com. Varios,0,0.03166317503895586,0.07314536789069176,0.10915800439719044,0.5955577768272569,0.53180778895096,0.1141908275942312,0.16525438718004296,0.1557642285396616,0.10386863145122308,0.07975325150591964,0.23718668278081678,0.09399596549844617
644,Com. Varios,0,0.024683763419891053,0.07050542592252165,0.10838652497977935,0.6226899247820772,0.5231444358113495,0.12710855180316402,0.18401128704570982,0.08813770157318092,0.15959422449707486,0.06776711967889226,0.060452656338871036,0.05108808289641398
649,Com. Varios,0,0.03556992761124627,0.056070090426220236,0.11435056002420876,0.6946699881570587,0.5462845267122736,0.3572771574245525,0.19238893272350818,0.05426319268426296,0.10614493348067736,0.05077630196035498,0.1090033995407805,0.11068641512507939
684,Com. Varios,0,0.0249133177749345,0.08029904847886397,0.11113355119863891,0.6225791078894309,0.5185257628432518,0.12292809130026516,0.16349625864611678,0.07344396275955759,0.13272528511843518,0.04400617276587479,0.07249731140157938,0.07157349164158441
698,Com. Varios,0,0.01669078953738575,0.0664241802718869,0.10293353059756707,0.6215664057348949,0.5313935822422029,0.1441436347071501,0.22376843873812308,0.12982079070771518,0.1665017094894095,0.08159085587900888,0.09821037792283509,0.08359109998090955
710,Com. Varios,0,0.036712312999286,0.08672249114325122,0.12231750207315675,0.6492597624864438,0.5676674868808214,0.17823914763379578,0.17542468983599238,0.19757574500604552,0.1800967085097391,0.10982979202201626,0.0259414256263948,0.0443486275729251
725,Com. Varios,0,0.02431318181701126,0.06500352538131177,0.11933042974322239,0.6213860849417365,0.5232228444256722,0.11937049094343749,0.1568721680588246,0.06301706476219622,0.132197110093458,0.08583298237179254,0.06497934815225342,0.10805722349195278
735,Com. Varios,0,0.05543189681833071,0.06985678101949092,0.11642906795278157,0.6318182573831899,0.4987781116622202,0.10154693013413534,0.7676879018563527,0.35768901087614025,0.293621051358146,0.09717135744762204,0.0,0.042376759105862534
760,Com. Varios,0,0.028098892715224772,0.07405835215599385,0.1036864052503733,0.6314544339756624,0.5237223086041148,0.12404127849292125,0.18906238853163995,0.08796454646565194,0.1433809165469857,0.07198315346620968,0.0752582613027985,0.045004408673977404
761,Com. Varios,0,0.033832518354818084,0.10287010891838572,0.09670981342097293,0.6828412660760503,0.5113459785775107,0.09720522560881403,0.32990036332482836,0.09320195355293871,0.13172729086472953,0.01853495043107932,0.008682859452821143,0.045223493176532126
793,Com. Varios,0,0.02287650719444912,0.07402540861297938,0.10529572123705282,0.6215449349874717,0.5216977458306732,0.11667312566842176,0.18351997845305718,0.08933750391748271,0.1466491273635545,0.07440168636035474,0.06669181272782823,0.052646434714052295
794,Com. Varios,0,0.017663624462789938,0.05736402529374608,0.1010151349874019,0.6249134230614974,0.5212462433853959,0.12427585930566441,0.25518664151700293,0.14537252754306046,0.15447099321065283,0.1199406161721708,0.11913600820532286,0.052712206064186196
806,Com. Varios,0,0.03555485614335939,0.13130559428295974,0.11251612609568619,0.640253674789996,0.5252518373924412,0.11868723542525401,0.19728008691997678,0.09481832203462569,0.2005499739834003,0.09730391650424437,0.11474140241478482,0.07884503311404154
831,Com. Varios,0,0.029420756977679763,0.09127515432185584,0.12069533415995794,0.6224925759026558,0.5309949149484954,0.12246053154985032,0.179651290915,0.0687971453552858,0.106741616637225,0.05741590800902526,0.07079760058912786,0.08679774079690278
838,Com. Varios,0,0.023992414056372306,0.08184606167731767,0.1142463576184544,0.6245401020937859,0.5293894753387222,0.11008393064309867,0.17032800505813162,0.06721276945357063,0.11487401032090985,0.07005400387794966,0.10910905293535751,0.1022233347300101
841,Com. Varios,0,0.027349372615787078,0.07940166129920119,0.09967841407378414,0.6229626131289316,0.5288607586361405,0.1580687371272854,0.2125764953908158,0.0940829567165451,0.16081969060914167,0.053058403981973104,0.07193458447673794,0.08069181823896159
843,Com. Varios,0,0.026032917975707608,0.0729105317368092,0.10516632676354995,0.626155434571393,0.527747326043815,0.1269539137464786,0.1910200105016025,0.08873518317248069,0.15165472416262904,0.079006356749659,0.06813458366963077,0.06191186154248571
846,Com. Varios,0,0.022409243043340698,0.08956867360052893,0.11178735910110184,0.6163975829503832,0.5336596394627658,0.1280660778965268,0.18903038451354873,0.09104200727987763,0.14983260209829807,0.08307095567717272,0.10444928686100151,0.08345868070535782
852,Com. Varios,0,0.025294617530205663,0.07558830154148857,0.11670537248518324,0.6385112359581028,0.5414005498566433,0.17676664018682722,0.20872623043162297,0.12916503297765677,0.24144300772696659,0.06257417464359603,0.03448439916283238,0.047182361445717
876,Com. Varios,0,0.01989277062948241,0.07498459890401428,0.10632479259470885,0.626388144810467,0.5318304638432235,0.11858148897023593,0.24398027108040243,0.08527123280672595,0.1698323739125067,0.11513172293620814,0.06116874374415532,0.07564593947788067
898,Com. Varios,0,0.023156318123125793,0.1001114601641039,0.10714861486098647,0.6413276737045897,0.5235966305440447,0.11491231913383619,0.19461296870332107,0.08064806732373934,0.215145945823427,0.07487710896650718,0.07562801694214993,0.07735282822970933
924,Com. Varios,0,0.030677823031594498,0.09116811914510997,0.11961587959537415,0.6717372943270996,0.5449860519583754,0.13523714526883118,0.17072544081088276,0.06519967172418585,0.18175992685186224,0.03390764916274691,0.04100493573539342,0.07568225495839763
925,Com. Varios,0,0.02812005480584621,0.08589676739519464,0.11250369029754606,0.6339295920791675,0.5300240045669578,0.11910051154977233,0.19594146292924344,0.09410571458130643,0.1636170997185444,0.09850639039960761,0.12482835815346396,0.09588635905536166
932,Com. Varios,0,0.029150649063557816,0.07659546380885507,0.0972667229957809,0.915068155598932,0.5076111356606421,0.13319264406883816,0.19654869090251664,0.03240375511931281,0.14535173006425525,0.03306817082956555,0.08681420807479193,0.08175785511545916
961,Com. Varios,0,0.024105556117798556,0.07474810494917536,0.10579751033939887,0.6114793142309266,0.5197415743031105,0.11204545261566726,0.1537991652903427,0.0727876634271501,0.13420300776591101,0.04877028085463283,0.18171328251779326,0.14393889816302816
968,Com. Varios,0,0.017657156534072904,0.0828148837548577,0.1067724649580376,0.6100712852604764,0.5606857828114489,0.12837848590531586,0.20418381205560127,0.11744027536015081,0.1280696927523443,0.06283340045815004,0.06823512459792269,0.0679063648605419
996,Com. Varios,0,0.03096082264063653,0.11711782576197029,0.23547807069397608,0.6116029991951041,0.5168825112240865,0.15208541235409512,0.1356234886731325,0.5973786959963432,0.10098109198862384,0.05117016890988424,0.07908737625525082,0.05953277371698888
1027,Com. Varios,0,0.013632854970758649,0.08036396204845817,0.10426874661620787,0.6230926515652883,0.5284235467601307,0.1539041829636408,0.19640664313646433,0.13827659430993872,0.1727092053707659,0.07795128412350807,0.12048903460732818,0.07441938399480769
1035,Com. Varios,0,0.027725065086235574,0.07537561861733816,0.10695175932567903,0.6260123746678395,0.5294716594888605,0.1202409598789146,0.18700067702347725,0.09517755386285286,0.1431185803260522,0.1302170209303835,0.11208449565894762,0.08259714437383893
1048,Com. Varios,0,0.017136011839398828,0.07844277376593375,0.09960043730197628,0.6190209252974256,0.5250107668827473,0.1513878371793611,0.19468091641089252,0.07403557902012418,0.1677099359100749,0.02643236123163579,0.0811935647194625,0.0803118504863025
1053,Com. Varios,0,0.028474472361478705,0.07461421023075722,0.09963277411477782,0.616986459923169,0.5222226642126616,0.11870770462900448,0.18670113611715305,0.1043373393760215,0.13406391591080072,0.05726410912301778,0.046841487716683956,0.06036817783562386
1066,Com. Varios,0,0.0191715258408914,0.06447484816375326,0.10296380221821712,0.6224551121450428,0.530121098748512,0.1080626697019734,0.2065592746699647,0.08043294801164197,0.1361492384287891,0.10963362117266465,0.06466065906155818,0.10278320866463767
1068,Com. Varios,0,0.027266456765268152,0.06407854531372031,0.10610902324078628,0.6301610695557466,0.5351370242069095,0.1557452238036599,0.18498089168721701,0.10936794123481614,0.16097469543304643,0.07141924046638266,0.06448417879515084,0.05222910194222871
1072,Com. Varios,0,0.012444824851850098,0.05474044727590577,0.12036407412486592,0.6161223952497091,0.5461476175917146,0.137964460708213,0.168713712287418,0.09043262823973242,0.12789180252658228,0.23413684944170046,0.1393096503156747,0.10000020255879549
1075,Com. Varios,0,0.02821034999422374,0.07297351080368983,0.09563835898572293,0.5936069683394972,0.5068608372976634,0.09669943979501508,0.17292956579367236,0.08939347042128742,0.13479298845015977,0.07005400387794966,0.08681420807479193,0.08175785511545916
1079,Com. Varios,0,0.040641306866834245,0.06785696196416982,0.10480886949896238,0.6360427306022501,0.5427924670740817,0.12187765897779329,0.13550238222046138,0.04375615555632261,0.08819016564355711,0.02179093555206186,0.08681420807479193,0.08175785511545916
1083,Com. Varios,0,0.022655624075689548,0.06860427016248062,0.1027348428915938,0.6270647578493317,0.5214386411513354,0.11099086020152318,0.17505348107810037,0.06995259076556556,0.12013511221570236,0.0589856393893477,0.07586116207387059,0.07217639449998123
1087,Com. Varios,0,0.025594474958919373,0.07753221155383375,0.10232149126264396,0.6218729758632804,0.5284155019158331,0.12324861887153657,0.19422934401933226,0.09400965817595944,0.14729386486532137,0.08194794426498847,0.12480069580448844,0.07206659739346996
1089,Com. Varios,0,0.017335985242209417,0.07125850864292879,0.10634960168300302,0.6308763841151297,0.5309394959561028,0.12360594866593515,0.17392356513182122,0.08624562771326909,0.17222534873658096,0.07200581852233624,0.06519727556075848,0.06502161916194218
1091,Com. Varios,0,0.008001989336811045,0.05740437850819251,0.11154775056662475,0.5923720015017488,0.5546737854927994,0.12573296518513316,0.1441347406258751,0.2121854499834845,0.13861671604996856,0.07650191666282691,0.276391392573725,0.054973619817204236
1092,Com. Varios,0,0.010689237520489846,0.06742910778429508,0.10055632763702094,0.6246339413052812,0.5842928528939267,0.14205753297942916,0.20388503596538868,0.07383034981625225,0.11983298013527768,0.11976594204911807,0.15896122860204037,0.09440188299708649
1102,Com. Varios,0,0.04482972321763904,0.269957419178294,0.11985591319104122,0.6589394753524996,0.6334355451679112,0.11285870344648623,0.5712493734930209,0.0630502035981838,0.08635032048274938,0.0004050157799560805,0.011778402025032886,0.030314816752436954
1105,Com. Varios,0,0.02137331191500712,0.0698198046184316,0.1022424386129767,0.6061303659507954,0.5223245387078832,0.11672997514717469,0.17491496437691098,0.0921055233772638,0.12245204190509991,0.055976122297348184,0.07415777700676726,0.07530533073490318
1110,Com. Varios,0,0.015511640299724084,0.08996798827691016,0.1155491623319683,0.6544477003292328,0.5296410984204816,0.1238396709091769,0.16722873849597283,0.10332682702779412,0.2591155136374029,0.1760864733758822,0.2705152124865182,0.10832727255104196
1113,Com. Varios,0,0.033690250525838614,0.08490578221410003,0.10601009244430568,0.637237413843732,0.529542277319114,0.11616009399888733,0.20098539518547137,0.0854861167832806,0.11914847770288663,0.06382126286403197,0.07639079120400775,0.0797360778753142
1119,Com. Varios,0,0.03201016209867464,0.135676984287458,0.1064899995063546,0.6246441752509324,0.5065450298520505,0.09527775904952734,0.21390156012542338,0.1703228342162872,0.12077265052110894,0.06652291858807716,0.1273650969328628,0.05291377969149662
1120,Com. Varios,0,0.0206405413151502,0.07758482473270453,0.11615861889876007,0.6202164128205835,0.5251559343355455,0.11702959142368216,0.16104262980172515,0.09550547411052168,0.16142944608100845,0.07705924483286332,0.0465978341552668,0.06083393011431427
1124,Com. Varios,0,0.013974581234505823,0.12010750684757585,0.16462653196105193,0.6238797943388361,0.5783807731106358,0.15846011156979822,0.3062436827576112,0.16780286597091082,0.1127714407393453,0.02492405120595005,0.011122637997736246,0.07474213005214053
1130,Com. Varios,0,0.008919417250934552,0.0666796373705496,0.12541391853328163,0.6016843768722381,0.7344342398472814,0.2926820252910092,0.1919137901464735,0.10159462352392935,0.08518268832716523,0.040320920194962695,0.1024025362130023,0.06905597115934606
1131,Com. Varios,0,0.04501408191620279,0.2970152667269634,0.15704995535460076,0.6997741137128137,0.5320347616420892,0.22982999079401886,0.6778645754455423,0.6208630909171414,0.12038622361994335,0.009519568451004268,0.016141090263017632,0.04926579675186703
1147,Com. Varios,0,0.03493204033359933,0.06274033906123802,0.09555688301725056,0.7439205806553195,0.5065179523902692,0.12945878880780867,0.2799105331471175,0.03946768207765577,0.14233220342286176,0.10292819728689552,0.06338600100079833,0.07423369758144167
1148,Com. Varios,0,0.0648001156316999,0.11458399576167887,0.12061804603032895,0.6070840941772531,0.5218846748962914,0.14622381909074286,0.18786832366151937,0.15045241627746775,0.13803940896844116,0.05792036295272279,0.13240858415822235,0.10965175036486569
1159,Com. Varios,0,0.024326216552077125,0.10728643504246409,0.10578386208533225,0.6028685138952993,0.5124226171147099,0.08784435519216297,0.197056666145688,0.057175937929866416,0.10341260910872213,0.04162361683471659,0.11694599016365582,0.21957078365270105
1165,Com. Varios,0,0.01693860288257202,0.07240439228364284,0.10141216620709509,0.6136012307082549,0.5328392301960413,0.12979015241648564,0.1619321923481748,0.0663870067282664,0.12888427389584226,0.0687696360201321,0.08075466536731281,0.05863937316377562
1166,Com. Varios,0,0.03870201075602378,0.06555045944614205,0.11401814248331252,0.5870512433114301,0.499397509965805,0.09333126908031912,0.12766993766984552,0.12713250191362746,0.21121905963940957,0.1572367151833131,0.1186920139819741,0.093873462978331
1168,Com. Varios,0,0.010162091370254131,0.09125318862516382,0.07517636731438512,0.6149105930183792,0.5134279928311031,0.10949817260109411,0.18390116122310243,0.08939347042128742,0.13479298845015977,0.07005400387794966,0.08681420807479193,0.08175785511545916
1190,Com. Varios,0,0.019559519597229597,0.06489116562962159,0.10940280753995898,0.5904132336395261,0.5085264018168106,0.09091527343920762,0.1243663778041199,0.06434728403264199,0.11039761210837029,0.07655082032790578,0.08681420807479193,0.08175785511545916
1196,Com. Varios,0,0.03298524561181883,0.08725610916181666,0.11817087200688989,0.6224806035448759,0.5406830105534361,0.10385950520374107,0.14886283905086484,0.06002906810830688,0.11638534599351526,0.06937533825728653,0.09650250279860577,0.0804151659788602
1202,Com. Varios,0,0.0108164273074543,0.0,0.17441216450932917,0.7827502381060384,0.6258605085607856,0.0,0.14053190560762963,0.1457434346006722,0.10883021437233195,0.15417264560093366,0.13449124522450656,0.043965043638270876
1210,Com. Varios,0,0.010313266729596465,0.05585926237743894,0.15045854351903415,0.6021898868608702,0.511845801717966,0.10263848876962794,0.15109287208712713,0.08939347042128742,0.13642940169553477,0.07192073523451152,0.08917996821218335,0.09482497664227091
1215,Com. Varios,0,0.025262233834995883,0.07631115899211292,0.11341567921454561,0.6171095193052618,0.5261858442550853,0.12598431612377528,0.18495164404281875,0.10150599789481816,0.15256766836950075,0.07134522290983264,0.06343628755284235,0.06636158911512487
